iter	Passed	Remaining
861	2356	377
862	2358	374
863	2361	371
864	2363	368
865	2366	366
866	2368	363
867	2370	360
868	2373	357
869	2375	355
870	2378	352
871	2380	349
872	2382	346
873	2385	343
874	2387	341
875	2389	338
876	2392	335
877	2394	332
878	2396	329
879	2399	327
880	2401	324
881	2403	321
882	2406	318
883	2409	316
884	2411	313
885	2413	310
886	2416	307
887	2419	305
888	2422	302
889	2424	299
890	2427	296
891	2430	294
892	2433	291
893	2435	288
894	2437	286
895	2440	283
896	2443	280
897	2445	277
898	2447	275
899	2450	272
900	2452	269
901	2454	266
902	2457	263
903	2459	261
904	2462	258
905	2464	255
906	2466	252
907	2469	250
908	2471	247
909	2473	244
910	2476	241
911	2478	239
912	2481	236
913	2483	233
914	2485	230
915	2497	229
916	2500	226
917	2502	223
918	2504	220
919	2506	217
920	2509	215
921	2511	212
922	2514	209
923	2516	206
924	2518	204
925	2520	201
926	2523	198
927	2525	195
928	2527	193
929	2529	190
930	2532	187
931	2534	184
932	2536	182
933	2538	179
934	2541	176
935	2543	173
936	2545	171
937	2548	168
938	2550	165
939	2552	162
940	2555	160
941	2558	157
942	2560	154
943	2562	152
944	2565	149
945	2567	146
946	2569	143
947	2572	141
948	2574	138
949	2576	135
950	2578	132
951	2581	130
952	2583	127
953	2586	124
954	2588	121
955	2591	119
956	2593	116
957	2595	113
958	2598	111
959	2600	108
960	2603	105
961	2606	102
962	2608	100
963	2610	97
964	2612	94
965	2615	92
966	2617	89
967	2620	86
968	2622	83
969	2624	81
970	2626	78
971	2629	75
972	2632	73
973	2634	70
974	2636	67
975	2638	64
976	2641	62
977	2643	59
978	2645	56
979	2648	54
980	2650	51
981	2652	48
982	2654	45
983	2657	43
984	2659	40
985	2662	37
986	2664	35
987	2666	32
988	2668	29
989	2671	26
990	2673	24
991	2675	21
992	2679	18
993	2682	16
994	2684	13
995	2686	10
996	2689	8
997	2691	5
998	2693	2
999	2696	0
